ATTENDANCE,WAIT TIME,START OF 1 RIDE FOR ATTRACTION,ATTRACTION,ATTENDANCE 15 MIN,GUEST CARRIED,DATE,EXACT START RIDE 1,MEAN GUEST CARRIED,PEOPLE IN LINE,PEOPLE INSIDE ATTRACTION,BIN
44942.37144570541,30.0,2022-08-15 16:00:00,Roller Coaster,27641.702968481128,44.0,2022-08-15,16:00:00,26.38888888888889,26.0,26.0,"[15, 30)"
44942.37144570541,40.0,2022-08-15 16:15:00,Drop Tower,32091.58185853619,90.0,2022-08-15,16:15:00,93.44444444444444,156.0,93.0,"[150, 165)"
44942.37144570541,60.0,2022-08-15 12:15:00,Free Fall,1015.2505723729208,33.0,2022-08-15,12:15:00,37.611111111111114,113.0,38.0,"[105, 120)"
44942.37144570541,5.0,2022-08-15 22:30:00,Superman Ride,10848.568046298851,0.0,2022-08-15,22:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 19:15:00,Water Ride,36205.68446326215,108.0,2022-08-15,19:15:00,123.05882352941177,123.0,123.0,"[120, 135)"
44942.37144570541,-0.0,2022-08-15 18:15:00,Free Fall,43420.131378672806,0.0,2022-08-15,18:15:00,0.3888888888888889,0.0,0.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 14:15:00,Oz Theatre,4018.351850248393,155.0,2022-08-15,14:15:00,129.0,0.0,129.0,"[0, 15)"
44942.37144570541,50.0,2022-08-15 16:30:00,Free Fall,36123.26021018167,44.0,2022-08-15,16:30:00,43.05555555555556,100.0,43.0,"[90, 105)"
44942.37144570541,30.0,2022-08-15 12:00:00,Inverted Coaster,1006.2376552559006,291.0,2022-08-15,12:00:00,183.66666666666666,184.0,184.0,"[180, 195)"
44942.37144570541,10.0,2022-08-15 20:15:00,Circus Train,27295.535646360608,186.0,2022-08-15,20:15:00,231.64705882352942,0.0,232.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 12:45:00,Water Ride,1077.643067927418,114.0,2022-08-15,12:45:00,115.5,154.0,116.0,"[150, 165)"
44942.37144570541,10.0,2022-08-15 22:30:00,Drop Tower,10848.568046298851,0.0,2022-08-15,22:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 11:15:00,Spinning Coaster,1000.305287899274,304.0,2022-08-15,11:15:00,283.5,189.0,284.0,"[180, 195)"
44942.37144570541,5.0,2022-08-15 19:00:00,Roller Coaster,38302.308297904805,0.0,2022-08-15,19:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:15:00,Oz Theatre,1000.0000030364906,0.0,2022-08-15,09:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 16:00:00,Bungee Jump,27641.702968481128,195.0,2022-08-15,16:00:00,217.64705882352942,218.0,218.0,"[210, 225)"
44942.37144570541,5.0,2022-08-15 18:15:00,Inverted Coaster,43420.131378672806,0.0,2022-08-15,18:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 16:30:00,Crazy Dance,36123.26021018167,0.0,2022-08-15,16:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 17:00:00,Vertical Drop,42119.48109595116,258.0,2022-08-15,17:00:00,261.3076923076923,348.0,261.0,"[345, 360)"
44942.37144570541,-0.0,2022-08-15 16:15:00,Crazy Dance,32091.58185853619,0.0,2022-08-15,16:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 16:45:00,Water Ride,39515.229878048274,126.0,2022-08-15,16:45:00,116.5,155.0,116.0,"[150, 165)"
44942.37144570541,45.0,2022-08-15 13:45:00,Vertical Drop,2085.0666381131123,211.0,2022-08-15,13:45:00,236.3125,473.0,236.0,"[465, 480)"
44942.37144570541,30.0,2022-08-15 22:30:00,Zipline,10848.568046298851,77.0,2022-08-15,22:30:00,72.0,72.0,72.0,"[60, 75)"
44942.37144570541,5.0,2022-08-15 19:00:00,Crazy Dance,38302.308297904805,0.0,2022-08-15,19:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 22:30:00,Oz Theatre,10848.568046298851,0.0,2022-08-15,22:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,45.0,2022-08-15 12:45:00,Go-Karts,1077.643067927418,289.0,2022-08-15,12:45:00,271.0,542.0,271.0,"[540, 555)"
44942.37144570541,40.0,2022-08-15 14:15:00,Vertical Drop,4018.351850248393,293.0,2022-08-15,14:15:00,239.8,400.0,240.0,"[390, 405)"
44942.37144570541,50.0,2022-08-15 19:00:00,Drop Tower,38302.308297904805,78.0,2022-08-15,19:00:00,96.6470588235294,226.0,97.0,"[225, 240)"
44942.37144570541,10.0,2022-08-15 11:15:00,Bumper Cars,1000.305287899274,164.0,2022-08-15,11:15:00,182.05555555555554,0.0,182.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 10:15:00,Dizzy Dropper,1000.002294432668,103.0,2022-08-15,10:15:00,100.16666666666667,0.0,100.0,"[0, 15)"
44942.37144570541,65.0,2022-08-15 14:00:00,Giant Wheel,2853.492913178954,235.0,2022-08-15,14:00:00,249.0,830.0,249.0,"[825, 840)"
44942.37144570541,10.0,2022-08-15 18:15:00,Kiddie Coaster,43420.131378672806,209.0,2022-08-15,18:15:00,202.15384615384616,0.0,202.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 22:00:00,Giga Coaster,13728.821183179054,0.0,2022-08-15,22:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 12:45:00,Himalaya Ride,1077.643067927418,0.0,2022-08-15,12:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 10:45:00,Go-Karts,1000.0303272697907,329.0,2022-08-15,10:45:00,305.7647058823529,204.0,306.0,"[195, 210)"
44942.37144570541,25.0,2022-08-15 11:45:00,Haunted House,1002.4149480337078,110.0,2022-08-15,11:45:00,113.05882352941177,75.0,113.0,"[75, 90)"
44942.37144570541,25.0,2022-08-15 15:00:00,Spiral Slide,10890.53967179689,32.0,2022-08-15,15:00:00,27.77777777777778,19.0,28.0,"[15, 30)"
44942.37144570541,-0.0,2022-08-15 16:45:00,Giga Coaster,39515.229878048274,0.0,2022-08-15,16:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 10:30:00,Himalaya Ride,1000.0086576742412,0.0,2022-08-15,10:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 21:45:00,Drop Tower,15353.011909387533,119.0,2022-08-15,21:45:00,109.52941176470588,37.0,110.0,"[30, 45)"
44942.37144570541,5.0,2022-08-15 21:30:00,Bumper Cars,17096.261807376497,145.0,2022-08-15,21:30:00,160.94444444444446,0.0,161.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 10:00:00,Bungee Jump,1000.000557914214,204.0,2022-08-15,10:00:00,204.3125,0.0,204.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 12:30:00,Inverted Coaster,1035.332622447555,188.0,2022-08-15,12:30:00,198.05882352941177,132.0,198.0,"[120, 135)"
44942.37144570541,30.0,2022-08-15 10:30:00,Water Ride,1000.0086576742412,145.0,2022-08-15,10:30:00,137.1875,137.0,137.0,"[135, 150)"
44942.37144570541,5.0,2022-08-15 20:30:00,Bumper Cars,25101.24671120005,149.0,2022-08-15,20:30:00,152.2941176470588,0.0,152.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 20:45:00,Crazy Dance,22968.160564521742,0.0,2022-08-15,20:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 12:45:00,Zipline,1077.643067927418,66.0,2022-08-15,12:45:00,57.333333333333336,76.0,57.0,"[75, 90)"
44942.37144570541,50.0,2022-08-15 18:45:00,Drop Tower,40252.70153318178,126.0,2022-08-15,18:45:00,101.05555555555556,236.0,101.0,"[225, 240)"
44942.37144570541,5.0,2022-08-15 09:00:00,Bungee Jump,1000.0,0.0,2022-08-15,09:00:00,8.61111111111111,0.0,9.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 09:30:00,Bungee Jump,1000.0000226352408,191.0,2022-08-15,09:30:00,166.5,0.0,166.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 15:00:00,Dizzy Dropper,10890.53967179689,103.0,2022-08-15,15:00:00,91.44444444444444,30.0,91.0,"[30, 45)"
44942.37144570541,15.0,2022-08-15 21:00:00,Go-Karts,20913.840685340896,368.0,2022-08-15,21:00:00,319.05555555555554,0.0,319.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 16:15:00,Rapids Ride,32091.58185853619,203.0,2022-08-15,16:15:00,185.2778888888889,62.0,185.0,"[60, 75)"
44942.37144570541,5.0,2022-08-15 14:15:00,Circus Train,4018.351850248393,205.0,2022-08-15,14:15:00,232.05555555555554,0.0,232.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 11:00:00,Crazy Dance,1000.0993035118928,0.0,2022-08-15,11:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 12:00:00,Giga Coaster,1006.2376552559006,0.0,2022-08-15,12:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 09:00:00,Haunted House,1000.0,133.0,2022-08-15,09:00:00,59.388888888888886,0.0,59.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 14:00:00,Bumper Cars,2853.492913178954,176.0,2022-08-15,14:00:00,179.94117647058823,0.0,180.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 12:30:00,Haunted House,1035.332622447555,140.0,2022-08-15,12:30:00,131.13333333333333,87.0,131.0,"[75, 90)"
44942.37144570541,40.0,2022-08-15 14:45:00,Go-Karts,7964.117397285284,267.0,2022-08-15,14:45:00,274.05555555555554,457.0,274.0,"[450, 465)"
44942.37144570541,5.0,2022-08-15 22:45:00,Spiral Slide,9592.48759118281,0.0,2022-08-15,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 20:45:00,Bumper Cars,22968.160564521742,163.0,2022-08-15,20:45:00,165.94117647058823,0.0,166.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:00:00,Superman Ride,1000.0,0.0,2022-08-15,09:00:00,0.3888888888888889,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 16:30:00,Superman Ride,36123.26021018167,191.0,2022-08-15,16:30:00,185.35294117647058,0.0,185.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 20:00:00,Merry Go Round,29530.13962731668,260.0,2022-08-15,20:00:00,238.0625,0.0,238.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 13:45:00,Circus Train,2085.0666381131123,254.0,2022-08-15,13:45:00,223.77777777777777,0.0,224.0,"[0, 15)"
44942.37144570541,55.0,2022-08-15 13:30:00,Free Fall,1605.0142697920946,62.0,2022-08-15,13:30:00,44.11764705882353,118.0,44.0,"[105, 120)"
44942.37144570541,10.0,2022-08-15 19:00:00,Circus Train,38302.308297904805,168.0,2022-08-15,19:00:00,246.0,0.0,246.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 17:15:00,Spinning Coaster,43872.32177475855,264.0,2022-08-15,17:15:00,286.6666666666667,96.0,287.0,"[90, 105)"
44942.37144570541,15.0,2022-08-15 13:00:00,Bumper Cars,1161.9724162462849,192.0,2022-08-15,13:00:00,184.88888888888889,0.0,185.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 19:45:00,Inverted Coaster,31780.444361589867,0.0,2022-08-15,19:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 21:30:00,Giga Coaster,17096.261807376497,0.0,2022-08-15,21:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 11:45:00,Giga Coaster,1002.4149480337078,0.0,2022-08-15,11:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:30:00,Giga Coaster,1000.0000226352408,0.0,2022-08-15,09:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 21:30:00,Vertical Drop,17096.261807376497,162.0,2022-08-15,21:30:00,216.23529411764707,72.0,216.0,"[60, 75)"
44942.37144570541,-0.0,2022-08-15 20:45:00,Superman Ride,22968.160564521742,0.0,2022-08-15,20:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 10:00:00,Go-Karts,1000.000557914214,350.0,2022-08-15,10:00:00,344.0625,115.0,344.0,"[105, 120)"
44942.37144570541,20.0,2022-08-15 18:30:00,Spinning Coaster,41987.6213450425,278.0,2022-08-15,18:30:00,285.3333333333333,95.0,285.0,"[90, 105)"
44942.37144570541,35.0,2022-08-15 11:30:00,Vertical Drop,1000.8838446885331,295.0,2022-08-15,11:30:00,240.07692307692307,320.0,240.0,"[315, 330)"
44942.37144570541,-0.0,2022-08-15 19:45:00,Himalaya Ride,31780.444361589867,0.0,2022-08-15,19:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 14:30:00,Giga Coaster,5690.641149876816,0.0,2022-08-15,14:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:00:00,Water Ride,1000.0,0.0,2022-08-15,09:00:00,32.76470588235294,0.0,33.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 20:00:00,Kiddie Coaster,29530.13962731668,196.0,2022-08-15,20:00:00,175.11764705882354,0.0,175.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:30:00,Merry Go Round,1000.0000226352408,188.0,2022-08-15,09:30:00,178.83333333333334,0.0,179.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 19:15:00,Rapids Ride,36205.68446326215,261.0,2022-08-15,19:15:00,187.23541176470587,62.0,187.0,"[60, 75)"
44942.37144570541,65.0,2022-08-15 13:45:00,Giant Wheel,2085.0666381131123,244.0,2022-08-15,13:45:00,255.0,850.0,255.0,"[840, 855)"
44942.37144570541,25.0,2022-08-15 12:00:00,Merry Go Round,1006.2376552559006,335.0,2022-08-15,12:00:00,341.47058823529414,228.0,341.0,"[225, 240)"
44942.37144570541,30.0,2022-08-15 14:30:00,Haunted House,5690.641149876816,113.0,2022-08-15,14:30:00,118.9375,119.0,119.0,"[105, 120)"
44942.37144570541,-0.0,2022-08-15 15:00:00,Crazy Dance,10890.53967179689,0.0,2022-08-15,15:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,40.0,2022-08-15 14:45:00,Vertical Drop,7964.117397285284,324.0,2022-08-15,14:45:00,246.73333333333332,411.0,247.0,"[405, 420)"
44942.37144570541,55.0,2022-08-15 11:30:00,Swing Ride,1000.8838446885331,100.0,2022-08-15,11:30:00,103.52941176470588,276.0,104.0,"[270, 285)"
44942.37144570541,20.0,2022-08-15 18:15:00,Spinning Coaster,43420.131378672806,357.0,2022-08-15,18:15:00,300.22222222222223,100.0,300.0,"[90, 105)"
44942.37144570541,30.0,2022-08-15 18:30:00,Water Ride,41987.6213450425,119.0,2022-08-15,18:30:00,125.6875,126.0,126.0,"[120, 135)"
44942.37144570541,5.0,2022-08-15 18:15:00,Oz Theatre,43420.131378672806,0.0,2022-08-15,18:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 15:30:00,Superman Ride,18565.21316112409,217.0,2022-08-15,15:30:00,175.61111111111111,0.0,176.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 21:30:00,Spinning Coaster,17096.261807376497,228.0,2022-08-15,21:30:00,220.5,0.0,220.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 19:45:00,Vertical Drop,31780.444361589867,152.0,2022-08-15,19:45:00,239.73333333333332,320.0,240.0,"[315, 330)"
44942.37144570541,5.0,2022-08-15 13:45:00,Giga Coaster,2085.0666381131123,0.0,2022-08-15,13:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 09:45:00,Circus Train,1000.0001217193994,191.0,2022-08-15,09:45:00,161.0,0.0,161.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 10:15:00,Crazy Dance,1000.002294432668,0.0,2022-08-15,10:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 10:00:00,Superman Ride,1000.000557914214,61.0,2022-08-15,10:00:00,97.5625,0.0,98.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 18:15:00,Giga Coaster,43420.131378672806,0.0,2022-08-15,18:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 20:00:00,Flying Coaster,29530.13962731668,360.0,2022-08-15,20:00:00,413.94444444444446,0.0,414.0,"[0, 15)"
44942.37144570541,40.0,2022-08-15 15:15:00,Go-Karts,14455.95163348344,309.0,2022-08-15,15:15:00,299.3333333333333,499.0,299.0,"[495, 510)"
44942.37144570541,5.0,2022-08-15 10:15:00,Kiddie Coaster,1000.002294432668,188.0,2022-08-15,10:15:00,152.23530000000002,0.0,152.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 19:45:00,Drop Tower,31780.444361589867,116.0,2022-08-15,19:45:00,107.47058823529412,107.0,107.0,"[105, 120)"
44942.37144570541,-0.0,2022-08-15 21:00:00,Inverted Coaster,20913.840685340896,0.0,2022-08-15,21:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 22:15:00,Haunted House,12227.002603855375,0.0,2022-08-15,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 14:30:00,Crazy Dance,5690.641149876816,0.0,2022-08-15,14:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 19:30:00,Spiral Slide,34017.31582091928,0.0,2022-08-15,19:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:45:00,Free Fall,1000.0001217193994,0.0,2022-08-15,09:45:00,0.027777777777777776,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 21:30:00,Inverted Coaster,17096.261807376497,0.0,2022-08-15,21:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 19:45:00,Water Ride,31780.444361589867,130.0,2022-08-15,19:45:00,128.4,128.0,128.0,"[120, 135)"
44942.37144570541,25.0,2022-08-15 16:00:00,Spinning Coaster,27641.702968481128,267.0,2022-08-15,16:00:00,268.1666666666667,179.0,268.0,"[165, 180)"
44942.37144570541,5.0,2022-08-15 17:45:00,Free Fall,44942.37144570541,4.0,2022-08-15,17:45:00,5.333333333333333,0.0,5.0,"[0, 15)"
44942.37144570541,45.0,2022-08-15 12:45:00,Drop Tower,1077.643067927418,92.0,2022-08-15,12:45:00,87.94444444444444,176.0,88.0,"[165, 180)"
44942.37144570541,15.0,2022-08-15 20:45:00,Haunted House,22968.160564521742,153.0,2022-08-15,20:45:00,145.52941176470588,0.0,146.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 09:45:00,Water Ride,1000.0001217193994,124.0,2022-08-15,09:45:00,157.42857142857142,0.0,157.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 11:30:00,Circus Train,1000.8838446885331,256.0,2022-08-15,11:30:00,243.88888888888889,0.0,244.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 10:15:00,Himalaya Ride,1000.002294432668,0.0,2022-08-15,10:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 16:00:00,Haunted House,27641.702968481128,102.0,2022-08-15,16:00:00,125.33333333333333,125.0,125.0,"[120, 135)"
44942.37144570541,15.0,2022-08-15 21:45:00,Dizzy Dropper,15353.011909387533,137.0,2022-08-15,21:45:00,111.55555555555556,0.0,112.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 19:15:00,Bungee Jump,36205.68446326215,246.0,2022-08-15,19:15:00,230.1875,0.0,230.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 22:45:00,Swing Ride,9592.48759118281,0.0,2022-08-15,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 12:15:00,Dizzy Dropper,1015.2505723729208,148.0,2022-08-15,12:15:00,91.66666666666667,61.0,92.0,"[60, 75)"
44942.37144570541,5.0,2022-08-15 21:15:00,Kiddie Coaster,18952.727029707465,0.0,2022-08-15,21:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 21:15:00,Circus Train,18952.727029707465,0.0,2022-08-15,21:15:00,0.3055555555555556,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 21:45:00,Circus Train,15353.011909387533,0.0,2022-08-15,21:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,30.0,2022-08-15 13:15:00,Water Ride,1321.0300427296502,113.0,2022-08-15,13:15:00,120.35714285714286,120.0,120.0,"[120, 135)"
44942.37144570541,5.0,2022-08-15 21:30:00,Kiddie Coaster,17096.261807376497,0.0,2022-08-15,21:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,45.0,2022-08-15 15:30:00,Go-Karts,18565.21316112409,260.0,2022-08-15,15:30:00,291.27777777777777,583.0,291.0,"[570, 585)"
44942.37144570541,25.0,2022-08-15 17:15:00,Water Ride,43872.32177475855,81.0,2022-08-15,17:15:00,122.0625,81.0,122.0,"[75, 90)"
44942.37144570541,30.0,2022-08-15 13:00:00,Water Ride,1161.9724162462849,145.0,2022-08-15,13:00:00,117.3125,117.0,117.0,"[105, 120)"
44942.37144570541,5.0,2022-08-15 11:00:00,Kiddie Coaster,1000.0993035118928,202.0,2022-08-15,11:00:00,229.22222222222223,0.0,229.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 14:15:00,Dizzy Dropper,4018.351850248393,84.0,2022-08-15,14:15:00,85.88888888888889,57.0,86.0,"[45, 60)"
44942.37144570541,-0.0,2022-08-15 19:15:00,Roller Coaster,36205.68446326215,0.0,2022-08-15,19:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 14:45:00,Inverted Coaster,7964.117397285284,256.0,2022-08-15,14:45:00,200.07142857142858,67.0,200.0,"[60, 75)"
44942.37144570541,35.0,2022-08-15 20:15:00,Zipline,27295.535646360608,35.0,2022-08-15,20:15:00,64.375,86.0,64.0,"[75, 90)"
44942.37144570541,5.0,2022-08-15 22:00:00,Dizzy Dropper,13728.821183179054,3.0,2022-08-15,22:00:00,32.88235294117647,0.0,33.0,"[0, 15)"
44942.37144570541,10.0,2022-08-15 18:30:00,Flying Coaster,41987.6213450425,539.0,2022-08-15,18:30:00,486.77777777777777,0.0,487.0,"[0, 15)"
44942.37144570541,40.0,2022-08-15 14:30:00,Water Ride,5690.641149876816,94.0,2022-08-15,14:30:00,116.06666666666666,193.0,116.0,"[180, 195)"
44942.37144570541,20.0,2022-08-15 13:45:00,Dizzy Dropper,2085.0666381131123,110.0,2022-08-15,13:45:00,93.5,31.0,94.0,"[30, 45)"
44942.37144570541,25.0,2022-08-15 11:30:00,Haunted House,1000.8838446885331,115.0,2022-08-15,11:30:00,128.52941176470588,86.0,129.0,"[75, 90)"
44942.37144570541,20.0,2022-08-15 13:00:00,Rapids Ride,1161.9724162462849,138.0,2022-08-15,13:00:00,189.82358823529412,63.0,190.0,"[60, 75)"
44942.37144570541,25.0,2022-08-15 16:15:00,Haunted House,32091.58185853619,151.0,2022-08-15,16:15:00,130.94444444444446,87.0,131.0,"[75, 90)"
44942.37144570541,20.0,2022-08-15 21:30:00,Go-Karts,17096.261807376497,370.0,2022-08-15,21:30:00,350.6111111111111,117.0,351.0,"[105, 120)"
44942.37144570541,50.0,2022-08-15 13:00:00,Vertical Drop,1161.9724162462849,251.0,2022-08-15,13:00:00,220.58823529411765,515.0,221.0,"[510, 525)"
44942.37144570541,20.0,2022-08-15 18:45:00,Spinning Coaster,40252.70153318178,208.0,2022-08-15,18:45:00,278.3888888888889,93.0,278.0,"[90, 105)"
44942.37144570541,10.0,2022-08-15 22:00:00,Water Ride,13728.821183179054,0.0,2022-08-15,22:00:00,8.235294117647058,0.0,8.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 11:15:00,Circus Train,1000.305287899274,279.0,2022-08-15,11:15:00,250.61111111111111,0.0,251.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 17:15:00,Free Fall,43872.32177475855,61.0,2022-08-15,17:15:00,51.27777777777778,0.0,51.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 17:45:00,Zipline,44942.37144570541,59.0,2022-08-15,17:45:00,66.05555555555556,88.0,66.0,"[75, 90)"
44942.37144570541,25.0,2022-08-15 20:00:00,Water Ride,29530.13962731668,139.0,2022-08-15,20:00:00,124.93333333333334,83.0,125.0,"[75, 90)"
44942.37144570541,10.0,2022-08-15 15:30:00,Circus Train,18565.21316112409,180.0,2022-08-15,15:30:00,231.38888888888889,0.0,231.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 19:15:00,Himalaya Ride,36205.68446326215,0.0,2022-08-15,19:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,55.0,2022-08-15 14:15:00,Swing Ride,4018.351850248393,85.0,2022-08-15,14:15:00,87.23529411764706,233.0,87.0,"[225, 240)"
44942.37144570541,15.0,2022-08-15 21:45:00,Vertical Drop,15353.011909387533,78.0,2022-08-15,21:45:00,172.23529411764707,0.0,172.0,"[0, 15)"
44942.37144570541,55.0,2022-08-15 13:15:00,Swing Ride,1321.0300427296502,86.0,2022-08-15,13:15:00,84.61111111111111,226.0,85.0,"[225, 240)"
44942.37144570541,-0.0,2022-08-15 19:45:00,Roller Coaster,31780.444361589867,0.0,2022-08-15,19:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-15 13:45:00,Inverted Coaster,2085.0666381131123,258.0,2022-08-15,13:45:00,217.0,145.0,217.0,"[135, 150)"
44942.37144570541,5.0,2022-08-15 21:00:00,Giga Coaster,20913.840685340896,0.0,2022-08-15,21:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 09:15:00,Roller Coaster,1000.0000030364906,0.0,2022-08-15,09:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-15 14:15:00,Zipline,4018.351850248393,48.0,2022-08-15,14:15:00,56.333333333333336,75.0,56.0,"[75, 90)"
44942.37144570541,5.0,2022-08-15 17:15:00,Roller Coaster,43872.32177475855,0.0,2022-08-15,17:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,40.0,2022-08-15 17:45:00,Drop Tower,44942.37144570541,93.0,2022-08-15,17:45:00,113.88888888888889,190.0,114.0,"[180, 195)"
44942.37144570541,5.0,2022-08-15 22:15:00,Oz Theatre,12227.002603855375,0.0,2022-08-15,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-15 11:15:00,Roller Coaster,1000.305287899274,34.0,2022-08-15,11:15:00,27.27777777777778,9.0,27.0,"[0, 15)"
44942.37144570541,5.0,2022-08-15 20:15:00,Bumper Cars,27295.535646360608,165.0,2022-08-15,20:15:00,166.52941176470588,0.0,167.0,"[0, 15)"
44942.37144570541,15.0,2022-08-15 16:45:00,Flying Coaster,39515.229878048274,519.0,2022-08-15,16:45:00,502.2352941176471,0.0,502.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-15 18:00:00,Himalaya Ride,44444.964974632734,0.0,2022-08-15,18:00:00,0.0,0.0,0.0,"[0, 15)"
